tags,elapsed_s,start_unix,end_unix
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa15cb21-ce87-495f-8b0c-a892a797fcc1.jsonl']",0.16,1713085365.34,1713085365.49
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa15cb21-ce87-495f-8b0c-a892a797fcc1.jsonl']",198.39,1713085167.10,1713085365.49
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9874d89-5acc-4e79-aa2d-2cdb819ac39b.jsonl']",0.00,1713085365.51,1713085365.51
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9874d89-5acc-4e79-aa2d-2cdb819ac39b.jsonl']",0.18,1713085365.51,1713085365.69
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a809c96e-69e3-4c9d-85c4-ce0e5b84490f.jsonl']",198.34,1713085167.73,1713085366.07
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a809c96e-69e3-4c9d-85c4-ce0e5b84490f.jsonl']",0.13,1713085366.07,1713085366.20
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a809c96e-69e3-4c9d-85c4-ce0e5b84490f.jsonl']",198.63,1713085167.57,1713085366.20
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3b662689-d5b8-47d8-9b12-f73850c0a64c.jsonl']",0.00,1713085366.21,1713085366.21
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3b662689-d5b8-47d8-9b12-f73850c0a64c.jsonl']",0.15,1713085366.21,1713085366.36
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/edc02215-31ff-44a4-9e36-71a293524d4f.jsonl']",198.30,1713085168.02,1713085366.32
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/edc02215-31ff-44a4-9e36-71a293524d4f.jsonl']",0.13,1713085366.32,1713085366.44
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/edc02215-31ff-44a4-9e36-71a293524d4f.jsonl']",198.61,1713085167.83,1713085366.44
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f6d54257-f69a-45c3-a799-6641412f6281.jsonl']",0.00,1713085366.46,1713085366.46
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f6d54257-f69a-45c3-a799-6641412f6281.jsonl']",0.19,1713085366.46,1713085366.65
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e77fe152-b3e9-40c2-8fa9-43a70b6a1bf8.jsonl']",198.43,1713085168.60,1713085367.03
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e77fe152-b3e9-40c2-8fa9-43a70b6a1bf8.jsonl']",0.15,1713085367.03,1713085367.17
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e77fe152-b3e9-40c2-8fa9-43a70b6a1bf8.jsonl']",198.76,1713085168.41,1713085367.17
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/391fc646-9242-4022-87ef-eca710bd9df8.jsonl']",0.00,1713085367.19,1713085367.19
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/391fc646-9242-4022-87ef-eca710bd9df8.jsonl']",0.19,1713085367.19,1713085367.37
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/629af9c3-36d1-464f-a47a-2cab1588a772.jsonl']",199.06,1713085318.96,1713085518.02
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91d40b64-3dcb-4937-8815-b1899f17805c.jsonl']",198.89,1713085319.18,1713085518.07
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/629af9c3-36d1-464f-a47a-2cab1588a772.jsonl']",0.10,1713085518.02,1713085518.13
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/629af9c3-36d1-464f-a47a-2cab1588a772.jsonl']",199.30,1713085318.82,1713085518.13
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f1cf7817-1c74-4f8a-9c46-12e2114ddca7.jsonl']",0.00,1713085518.14,1713085518.14
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f1cf7817-1c74-4f8a-9c46-12e2114ddca7.jsonl']",0.17,1713085518.14,1713085518.31
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91d40b64-3dcb-4937-8815-b1899f17805c.jsonl']",0.09,1713085518.07,1713085518.16
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91d40b64-3dcb-4937-8815-b1899f17805c.jsonl']",199.18,1713085318.99,1713085518.16
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b72c8707-01fc-4c4b-9a36-a8f3686ce05b.jsonl']",0.00,1713085518.18,1713085518.18
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b72c8707-01fc-4c4b-9a36-a8f3686ce05b.jsonl']",0.19,1713085518.18,1713085518.36
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a959e787-eba6-4df4-a71d-cc929b57d512.jsonl']",199.32,1713085321.66,1713085520.98
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a959e787-eba6-4df4-a71d-cc929b57d512.jsonl']",0.18,1713085520.98,1713085521.16
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a959e787-eba6-4df4-a71d-cc929b57d512.jsonl']",199.67,1713085321.49,1713085521.16
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f83e56e9-dc26-43cb-adae-532ca468a3c2.jsonl']",0.00,1713085521.18,1713085521.18
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f83e56e9-dc26-43cb-adae-532ca468a3c2.jsonl']",0.17,1713085521.18,1713085521.35
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3f747532-8e7c-4ea0-8753-c8a155769111.jsonl']",199.34,1713085322.28,1713085521.62
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3f747532-8e7c-4ea0-8753-c8a155769111.jsonl']",0.21,1713085521.62,1713085521.83
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3f747532-8e7c-4ea0-8753-c8a155769111.jsonl']",199.74,1713085322.09,1713085521.83
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f669dbc3-c732-4d39-9906-476ce55ff52e.jsonl']",0.00,1713085521.84,1713085521.84
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f669dbc3-c732-4d39-9906-476ce55ff52e.jsonl']",0.19,1713085521.84,1713085522.03
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9874d89-5acc-4e79-aa2d-2cdb819ac39b.jsonl']",198.09,1713085365.69,1713085563.78
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9874d89-5acc-4e79-aa2d-2cdb819ac39b.jsonl']",0.11,1713085563.78,1713085563.89
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9874d89-5acc-4e79-aa2d-2cdb819ac39b.jsonl']",198.38,1713085365.51,1713085563.89
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9836908a-a662-4416-8699-4b77910dc51b.jsonl']",0.00,1713085563.90,1713085563.90
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9836908a-a662-4416-8699-4b77910dc51b.jsonl']",0.16,1713085563.90,1713085564.06
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3b662689-d5b8-47d8-9b12-f73850c0a64c.jsonl']",198.29,1713085366.36,1713085564.65
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3b662689-d5b8-47d8-9b12-f73850c0a64c.jsonl']",0.10,1713085564.65,1713085564.75
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3b662689-d5b8-47d8-9b12-f73850c0a64c.jsonl']",198.54,1713085366.21,1713085564.75
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/350b8917-d6f7-407a-88cb-f5447461c5c9.jsonl']",0.00,1713085564.76,1713085564.76
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/350b8917-d6f7-407a-88cb-f5447461c5c9.jsonl']",0.16,1713085564.76,1713085564.92
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f6d54257-f69a-45c3-a799-6641412f6281.jsonl']",198.23,1713085366.65,1713085564.88
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f6d54257-f69a-45c3-a799-6641412f6281.jsonl']",0.11,1713085564.88,1713085564.99
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f6d54257-f69a-45c3-a799-6641412f6281.jsonl']",198.53,1713085366.46,1713085564.99
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91a9a727-f3c6-41f8-a48b-e3d3ee081240.jsonl']",0.00,1713085565.00,1713085565.00
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91a9a727-f3c6-41f8-a48b-e3d3ee081240.jsonl']",0.18,1713085565.00,1713085565.18
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/391fc646-9242-4022-87ef-eca710bd9df8.jsonl']",198.33,1713085367.37,1713085565.70
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/391fc646-9242-4022-87ef-eca710bd9df8.jsonl']",0.17,1713085565.70,1713085565.87
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/391fc646-9242-4022-87ef-eca710bd9df8.jsonl']",198.69,1713085367.19,1713085565.87
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/5a68513c-1992-48ea-9f7a-39907e11f30a.jsonl']",0.00,1713085565.88,1713085565.88
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/5a68513c-1992-48ea-9f7a-39907e11f30a.jsonl']",0.20,1713085565.88,1713085566.07
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f1cf7817-1c74-4f8a-9c46-12e2114ddca7.jsonl']",198.83,1713085518.31,1713085717.15
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f1cf7817-1c74-4f8a-9c46-12e2114ddca7.jsonl']",0.11,1713085717.15,1713085717.26
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f1cf7817-1c74-4f8a-9c46-12e2114ddca7.jsonl']",199.12,1713085518.14,1713085717.26
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3e84e2ec-3e9e-4aa1-9022-27d02a741f5c.jsonl']",0.00,1713085717.27,1713085717.27
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3e84e2ec-3e9e-4aa1-9022-27d02a741f5c.jsonl']",0.15,1713085717.27,1713085717.42
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b72c8707-01fc-4c4b-9a36-a8f3686ce05b.jsonl']",198.99,1713085518.36,1713085717.35
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b72c8707-01fc-4c4b-9a36-a8f3686ce05b.jsonl']",0.11,1713085717.35,1713085717.46
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b72c8707-01fc-4c4b-9a36-a8f3686ce05b.jsonl']",199.29,1713085518.18,1713085717.46
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1cf4e284-0128-48b0-99a1-3ec3c6b5200f.jsonl']",0.00,1713085717.48,1713085717.48
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1cf4e284-0128-48b0-99a1-3ec3c6b5200f.jsonl']",0.19,1713085717.48,1713085717.67
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f83e56e9-dc26-43cb-adae-532ca468a3c2.jsonl']",199.97,1713085521.35,1713085721.32
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f83e56e9-dc26-43cb-adae-532ca468a3c2.jsonl']",0.11,1713085721.32,1713085721.43
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f83e56e9-dc26-43cb-adae-532ca468a3c2.jsonl']",200.26,1713085521.18,1713085721.43
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1217cf16-c54d-4ab2-bb40-61a16617ac8e.jsonl']",0.00,1713085721.45,1713085721.45
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1217cf16-c54d-4ab2-bb40-61a16617ac8e.jsonl']",0.17,1713085721.45,1713085721.62
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f669dbc3-c732-4d39-9906-476ce55ff52e.jsonl']",199.84,1713085522.03,1713085721.87
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f669dbc3-c732-4d39-9906-476ce55ff52e.jsonl']",0.11,1713085721.87,1713085721.98
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f669dbc3-c732-4d39-9906-476ce55ff52e.jsonl']",200.14,1713085521.84,1713085721.98
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/be205537-819c-425a-a9e2-c0498f9f877b.jsonl']",0.00,1713085721.99,1713085721.99
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/be205537-819c-425a-a9e2-c0498f9f877b.jsonl']",0.19,1713085721.99,1713085722.18
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9836908a-a662-4416-8699-4b77910dc51b.jsonl']",197.89,1713085564.06,1713085761.94
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9836908a-a662-4416-8699-4b77910dc51b.jsonl']",0.21,1713085761.95,1713085762.16
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9836908a-a662-4416-8699-4b77910dc51b.jsonl']",198.26,1713085563.90,1713085762.16
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/32ba45e0-259b-4daa-b491-dbb58a6bf2ba.jsonl']",0.00,1713085762.17,1713085762.17
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/32ba45e0-259b-4daa-b491-dbb58a6bf2ba.jsonl']",0.19,1713085762.17,1713085762.36
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/350b8917-d6f7-407a-88cb-f5447461c5c9.jsonl']",198.41,1713085564.92,1713085763.33
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91a9a727-f3c6-41f8-a48b-e3d3ee081240.jsonl']",198.19,1713085565.18,1713085763.38
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/350b8917-d6f7-407a-88cb-f5447461c5c9.jsonl']",0.09,1713085763.33,1713085763.43
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/350b8917-d6f7-407a-88cb-f5447461c5c9.jsonl']",198.66,1713085564.76,1713085763.43
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/20297614-f21d-41c5-a6ef-ec243d406dce.jsonl']",0.00,1713085763.44,1713085763.44
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/20297614-f21d-41c5-a6ef-ec243d406dce.jsonl']",0.17,1713085763.44,1713085763.61
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91a9a727-f3c6-41f8-a48b-e3d3ee081240.jsonl']",0.08,1713085763.38,1713085763.46
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/91a9a727-f3c6-41f8-a48b-e3d3ee081240.jsonl']",198.46,1713085565.00,1713085763.46
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2f83b6d5-0ac8-4928-acb7-b7167cfce026.jsonl']",0.00,1713085763.47,1713085763.47
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2f83b6d5-0ac8-4928-acb7-b7167cfce026.jsonl']",0.19,1713085763.47,1713085763.66
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/5a68513c-1992-48ea-9f7a-39907e11f30a.jsonl']",198.57,1713085566.07,1713085764.65
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/5a68513c-1992-48ea-9f7a-39907e11f30a.jsonl']",0.10,1713085764.65,1713085764.75
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/5a68513c-1992-48ea-9f7a-39907e11f30a.jsonl']",198.88,1713085565.88,1713085764.75
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/328f06a0-987c-4a13-98ef-aaa11b592e98.jsonl']",0.00,1713085764.76,1713085764.76
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/328f06a0-987c-4a13-98ef-aaa11b592e98.jsonl']",0.19,1713085764.76,1713085764.96
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1cf4e284-0128-48b0-99a1-3ec3c6b5200f.jsonl']",198.16,1713085717.67,1713085915.83
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1cf4e284-0128-48b0-99a1-3ec3c6b5200f.jsonl']",0.12,1713085915.83,1713085915.95
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1cf4e284-0128-48b0-99a1-3ec3c6b5200f.jsonl']",198.47,1713085717.48,1713085915.95
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d7c679e9-fae3-4b15-adf3-8fbc2c9a1f38.jsonl']",0.00,1713085915.96,1713085915.96
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d7c679e9-fae3-4b15-adf3-8fbc2c9a1f38.jsonl']",0.17,1713085915.96,1713085916.13
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3e84e2ec-3e9e-4aa1-9022-27d02a741f5c.jsonl']",199.17,1713085717.42,1713085916.59
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3e84e2ec-3e9e-4aa1-9022-27d02a741f5c.jsonl']",0.11,1713085916.59,1713085916.70
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/3e84e2ec-3e9e-4aa1-9022-27d02a741f5c.jsonl']",199.43,1713085717.27,1713085916.70
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2adb81df-fb0f-4eab-a955-658a63f2bf38.jsonl']",0.00,1713085916.71,1713085916.71
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2adb81df-fb0f-4eab-a955-658a63f2bf38.jsonl']",0.17,1713085916.71,1713085916.88
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/be205537-819c-425a-a9e2-c0498f9f877b.jsonl']",199.84,1713085722.18,1713085922.02
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1217cf16-c54d-4ab2-bb40-61a16617ac8e.jsonl']",200.45,1713085721.62,1713085922.07
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/be205537-819c-425a-a9e2-c0498f9f877b.jsonl']",0.15,1713085922.02,1713085922.17
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/be205537-819c-425a-a9e2-c0498f9f877b.jsonl']",200.18,1713085721.99,1713085922.17
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6b4ccf79-be0b-4930-b356-90e828485720.jsonl']",0.00,1713085922.18,1713085922.18
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6b4ccf79-be0b-4930-b356-90e828485720.jsonl']",0.18,1713085922.18,1713085922.36
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1217cf16-c54d-4ab2-bb40-61a16617ac8e.jsonl']",0.14,1713085922.07,1713085922.21
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1217cf16-c54d-4ab2-bb40-61a16617ac8e.jsonl']",200.77,1713085721.45,1713085922.21
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/0ec38d6f-9a7f-4abd-8525-e86059e23ee3.jsonl']",0.00,1713085922.22,1713085922.22
