tags,elapsed_s,start_unix,end_unix
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f7034064-2d61-4f36-b02f-f696416fdb3b.jsonl']",0.93,1713087543.34,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f7034064-2d61-4f36-b02f-f696416fdb3b.jsonl']",310.34,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/bb3c06eb-6c1e-42b9-be59-b222886d0602.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/bb3c06eb-6c1e-42b9-be59-b222886d0602.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6e71ab09-561a-4646-a815-bbdf9dc22ea4.jsonl']",1.23,1713087543.04,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6e71ab09-561a-4646-a815-bbdf9dc22ea4.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9d8e158-a208-4f97-9e75-39565a168f3b.jsonl']",0.00,1713087544.29,1713087544.29
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d9d8e158-a208-4f97-9e75-39565a168f3b.jsonl']",0.18,1713087544.29,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e77fe152-b3e9-40c2-8fa9-43a70b6a1bf8.jsonl']",1.46,1713087542.81,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e77fe152-b3e9-40c2-8fa9-43a70b6a1bf8.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a7839fc1-5b4e-4101-a795-eb8e3208269f.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a7839fc1-5b4e-4101-a795-eb8e3208269f.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e2747935-e743-492f-88c6-610ee131e6d3.jsonl']",1.18,1713087543.08,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/e2747935-e743-492f-88c6-610ee131e6d3.jsonl']",310.34,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/7f5014b8-f584-40ba-ba3c-b52ae2a0cc84.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/7f5014b8-f584-40ba-ba3c-b52ae2a0cc84.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d21b4654-3d56-485e-b83c-64ed15e80492.jsonl']",1.30,1713087542.97,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d21b4654-3d56-485e-b83c-64ed15e80492.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa2929cf-b17d-4122-ab91-a9068920e848.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa2929cf-b17d-4122-ab91-a9068920e848.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b1649716-f002-4cb9-a41a-c216ce170fff.jsonl']",1.33,1713087542.94,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/b1649716-f002-4cb9-a41a-c216ce170fff.jsonl']",310.34,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2cc123bf-50d3-444a-b76c-7a3e9a04878a.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2cc123bf-50d3-444a-b76c-7a3e9a04878a.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/82d98205-b20f-47ac-a52d-4d325dd5de9f.jsonl']",1.13,1713087543.13,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/82d98205-b20f-47ac-a52d-4d325dd5de9f.jsonl']",310.34,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/180ce15a-d024-4bbf-9d5e-c662881853dc.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/180ce15a-d024-4bbf-9d5e-c662881853dc.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a809c96e-69e3-4c9d-85c4-ce0e5b84490f.jsonl']",1.15,1713087543.12,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/a809c96e-69e3-4c9d-85c4-ce0e5b84490f.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d0606b1e-294d-4015-9cba-c0e22b1f8153.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d0606b1e-294d-4015-9cba-c0e22b1f8153.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/edc02215-31ff-44a4-9e36-71a293524d4f.jsonl']",1.12,1713087543.15,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/edc02215-31ff-44a4-9e36-71a293524d4f.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1aa97508-948c-4919-8e60-6dcd69bfc4da.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1aa97508-948c-4919-8e60-6dcd69bfc4da.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa15cb21-ce87-495f-8b0c-a892a797fcc1.jsonl']",1.28,1713087542.99,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/fa15cb21-ce87-495f-8b0c-a892a797fcc1.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9e9284b5-2144-46a3-8517-2868063d8a47.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9e9284b5-2144-46a3-8517-2868063d8a47.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d14d31d4-e961-4949-a8db-9dadba422e34.jsonl']",1.23,1713087543.04,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d14d31d4-e961-4949-a8db-9dadba422e34.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/4a1be62b-ab95-4e0c-9c57-e26a799df818.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/4a1be62b-ab95-4e0c-9c57-e26a799df818.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/70ac80d6-514a-4c86-992a-4bfa8aa8cc93.jsonl']",1.03,1713087543.25,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/70ac80d6-514a-4c86-992a-4bfa8aa8cc93.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/80e7668f-7367-4aac-8401-ff2b425237ee.jsonl']",0.00,1713087544.29,1713087544.29
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/80e7668f-7367-4aac-8401-ff2b425237ee.jsonl']",0.19,1713087544.29,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/beee9699-34ed-4991-8e14-76710b31d25b.jsonl']",1.48,1713087542.79,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/beee9699-34ed-4991-8e14-76710b31d25b.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/09f4c90d-5959-4352-a24c-fb1899bdcf2e.jsonl']",0.00,1713087544.29,1713087544.29
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/09f4c90d-5959-4352-a24c-fb1899bdcf2e.jsonl']",0.19,1713087544.29,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/bd09dcd1-db58-4069-ade5-ad16b663f215.jsonl']",1.25,1713087543.03,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/bd09dcd1-db58-4069-ade5-ad16b663f215.jsonl']",310.35,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d5c3d914-3d34-4e11-a86d-add007def169.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d5c3d914-3d34-4e11-a86d-add007def169.jsonl']",0.19,1713087544.28,1713087544.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/32ba45e0-259b-4daa-b491-dbb58a6bf2ba.jsonl']",1.47,1713087542.80,1713087544.27
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/32ba45e0-259b-4daa-b491-dbb58a6bf2ba.jsonl']",310.34,1713087233.93,1713087544.27
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/4fee0a9c-f536-4564-8c28-e801187e7bfe.jsonl']",0.00,1713087544.28,1713087544.28
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/4fee0a9c-f536-4564-8c28-e801187e7bfe.jsonl']",0.20,1713087544.28,1713087544.48
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/328f06a0-987c-4a13-98ef-aaa11b592e98.jsonl']",0.13,1713087544.22,1713087544.35
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/328f06a0-987c-4a13-98ef-aaa11b592e98.jsonl']",310.43,1713087233.93,1713087544.35
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/17543797-40d8-411e-b2ab-8f04a3cdf5b2.jsonl']",0.00,1713087544.36,1713087544.36
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/17543797-40d8-411e-b2ab-8f04a3cdf5b2.jsonl']",0.15,1713087544.36,1713087544.52
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f3c7d245-d0cd-44f7-8e15-fe336999bc28.jsonl']",218.49,1713087326.84,1713087545.32
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f3c7d245-d0cd-44f7-8e15-fe336999bc28.jsonl']",0.14,1713087545.32,1713087545.46
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f3c7d245-d0cd-44f7-8e15-fe336999bc28.jsonl']",311.54,1713087233.93,1713087545.46
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/94f38c03-2c31-4285-a7f8-b855798b3572.jsonl']",0.00,1713087545.47,1713087545.47
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/94f38c03-2c31-4285-a7f8-b855798b3572.jsonl']",0.16,1713087545.47,1713087545.63
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2f83b6d5-0ac8-4928-acb7-b7167cfce026.jsonl']",220.48,1713087326.84,1713087547.31
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2f83b6d5-0ac8-4928-acb7-b7167cfce026.jsonl']",0.15,1713087547.32,1713087547.46
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/2f83b6d5-0ac8-4928-acb7-b7167cfce026.jsonl']",313.54,1713087233.93,1713087547.46
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f5d7ac8b-64b7-48c0-8ad2-12bf18e96852.jsonl']",0.00,1713087547.48,1713087547.48
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/f5d7ac8b-64b7-48c0-8ad2-12bf18e96852.jsonl']",0.19,1713087547.48,1713087547.66
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/77083584-118f-4069-99ed-2da8ad42c5d4.jsonl']",221.97,1713087326.84,1713087548.81
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/77083584-118f-4069-99ed-2da8ad42c5d4.jsonl']",0.16,1713087548.81,1713087548.97
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/77083584-118f-4069-99ed-2da8ad42c5d4.jsonl']",315.05,1713087233.93,1713087548.97
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/78e633bd-021f-4abc-852e-3988f2287109.jsonl']",0.00,1713087548.99,1713087548.99
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/78e633bd-021f-4abc-852e-3988f2287109.jsonl']",0.15,1713087548.99,1713087549.14
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/30938982-126e-4105-81bf-64f3dce3c151.jsonl']",206.63,1713087350.66,1713087557.29
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/63de782c-5079-4537-b057-8b82a5305443.jsonl']",206.69,1713087350.63,1713087557.32
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1dabe804-b85e-47d9-8761-9730d1bf7538.jsonl']",205.47,1713087351.89,1713087557.37
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1e3250d6-20a5-4056-add0-772524bb5f11.jsonl']",205.46,1713087351.96,1713087557.42
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/63de782c-5079-4537-b057-8b82a5305443.jsonl']",0.09,1713087557.32,1713087557.41
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/63de782c-5079-4537-b057-8b82a5305443.jsonl']",206.98,1713087350.44,1713087557.41
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/88291d17-7753-4549-a5cb-0453c492ef37.jsonl']",0.00,1713087557.43,1713087557.43
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/88291d17-7753-4549-a5cb-0453c492ef37.jsonl']",0.19,1713087557.43,1713087557.62
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/30938982-126e-4105-81bf-64f3dce3c151.jsonl']",0.10,1713087557.29,1713087557.40
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/30938982-126e-4105-81bf-64f3dce3c151.jsonl']",206.93,1713087350.47,1713087557.40
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d023b2a6-e0c5-409a-8d88-b0213eb30604.jsonl']",0.00,1713087557.43,1713087557.43
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d023b2a6-e0c5-409a-8d88-b0213eb30604.jsonl']",0.20,1713087557.43,1713087557.63
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1dabe804-b85e-47d9-8761-9730d1bf7538.jsonl']",0.10,1713087557.37,1713087557.47
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1dabe804-b85e-47d9-8761-9730d1bf7538.jsonl']",205.76,1713087351.71,1713087557.47
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/c93c76e9-c055-4d25-9504-0c3421e43858.jsonl']",0.00,1713087557.48,1713087557.48
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/c93c76e9-c055-4d25-9504-0c3421e43858.jsonl']",0.17,1713087557.48,1713087557.65
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1e3250d6-20a5-4056-add0-772524bb5f11.jsonl']",0.09,1713087557.42,1713087557.51
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/1e3250d6-20a5-4056-add0-772524bb5f11.jsonl']",205.74,1713087351.78,1713087557.51
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/cc152983-6b69-48f8-88c6-deaf10e5e2d2.jsonl']",0.00,1713087557.53,1713087557.53
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/cc152983-6b69-48f8-88c6-deaf10e5e2d2.jsonl']",0.18,1713087557.53,1713087557.71
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/7399f170-cda8-49a9-a348-1271aed10f63.jsonl']",201.44,1713087375.87,1713087577.31
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/68d05911-2285-4175-acb2-ad51452b0a3b.jsonl']",201.44,1713087375.93,1713087577.37
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9402bb1f-33c2-402f-be14-073bed89de45.jsonl']",201.43,1713087376.05,1713087577.47
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/7399f170-cda8-49a9-a348-1271aed10f63.jsonl']",0.19,1713087577.31,1713087577.50
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/7399f170-cda8-49a9-a348-1271aed10f63.jsonl']",201.80,1713087375.70,1713087577.50
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6fe7fcba-6f5c-4a05-ab9d-64085bc4c402.jsonl']",0.00,1713087577.52,1713087577.52
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/6fe7fcba-6f5c-4a05-ab9d-64085bc4c402.jsonl']",0.17,1713087577.52,1713087577.69
"['computed-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d45a0f52-3fd9-4d6e-b65e-3e8b7e75aedc.jsonl']",201.29,1713087376.25,1713087577.54
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/68d05911-2285-4175-acb2-ad51452b0a3b.jsonl']",0.17,1713087577.37,1713087577.55
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/68d05911-2285-4175-acb2-ad51452b0a3b.jsonl']",201.82,1713087375.73,1713087577.55
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/27029dbf-b09c-4c7e-9dc3-6c2b186b6aee.jsonl']",0.00,1713087577.57,1713087577.57
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/27029dbf-b09c-4c7e-9dc3-6c2b186b6aee.jsonl']",0.20,1713087577.57,1713087577.78
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9402bb1f-33c2-402f-be14-073bed89de45.jsonl']",0.23,1713087577.48,1713087577.70
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/9402bb1f-33c2-402f-be14-073bed89de45.jsonl']",201.80,1713087375.90,1713087577.70
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/0c842300-4248-4908-82c5-be0df1097232.jsonl']",0.00,1713087577.73,1713087577.73
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/0c842300-4248-4908-82c5-be0df1097232.jsonl']",0.16,1713087577.73,1713087577.89
"['wrote-embeddings', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d45a0f52-3fd9-4d6e-b65e-3e8b7e75aedc.jsonl']",0.23,1713087577.54,1713087577.77
"['finished-embedding', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/d45a0f52-3fd9-4d6e-b65e-3e8b7e75aedc.jsonl']",201.71,1713087376.06,1713087577.77
"['loaded-encoder', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/596cbe4b-9305-4f20-91d3-7a24ad08489e.jsonl']",0.00,1713087577.78,1713087577.78
"['loaded-dataset', '/lus/eagle/projects/tpc/braceal/metric-rag/data/parsed_pdfs/scaling/scaling-data/nougat.scaling.data/596cbe4b-9305-4f20-91d3-7a24ad08489e.jsonl']",0.19,1713087577.78,1713087577.97
