tags,elapsed_s,start_unix,end_unix
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b048f4c9-699c-4541-a3ba-013fda89d8f2.jsonl']",0.00,1713149456.10,1713149456.10
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b048f4c9-699c-4541-a3ba-013fda89d8f2.jsonl']",0.44,1713149456.10,1713149456.53
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/79bb58f1-bef2-4304-a755-1bf2bcdcfa22.jsonl']",264.21,1713149200.14,1713149464.35
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/04c7f478-e091-45bb-b4dd-f829fc8cc175.jsonl']",265.03,1713149200.14,1713149465.17
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/408adfc3-2eb5-4ecf-95cd-39ba05a3381b.jsonl']",266.09,1713149199.15,1713149465.25
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b72ec1eb-97ba-4542-b377-252326689c0b.jsonl']",265.30,1713149200.15,1713149465.44
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/79bb58f1-bef2-4304-a755-1bf2bcdcfa22.jsonl']",0.06,1713149464.35,1713149464.42
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/79bb58f1-bef2-4304-a755-1bf2bcdcfa22.jsonl']",266.66,1713149197.75,1713149464.42
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aafcbdef-ca0e-49f3-8a39-b687bf5df47e.jsonl']",0.00,1713149464.43,1713149464.43
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aafcbdef-ca0e-49f3-8a39-b687bf5df47e.jsonl']",1.55,1713149464.43,1713149465.98
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/04c7f478-e091-45bb-b4dd-f829fc8cc175.jsonl']",0.06,1713149465.17,1713149465.23
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/04c7f478-e091-45bb-b4dd-f829fc8cc175.jsonl']",266.91,1713149198.32,1713149465.23
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b9573cc-c5ca-448d-a814-d1f4e075c402.jsonl']",0.00,1713149465.25,1713149465.25
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b9573cc-c5ca-448d-a814-d1f4e075c402.jsonl']",0.92,1713149465.25,1713149466.17
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b72ec1eb-97ba-4542-b377-252326689c0b.jsonl']",0.09,1713149465.44,1713149465.54
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b72ec1eb-97ba-4542-b377-252326689c0b.jsonl']",266.62,1713149198.91,1713149465.54
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ae20f3e8-32d0-40e6-82a4-5017f833c539.jsonl']",0.00,1713149465.55,1713149465.55
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ae20f3e8-32d0-40e6-82a4-5017f833c539.jsonl']",0.65,1713149465.55,1713149466.20
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/408adfc3-2eb5-4ecf-95cd-39ba05a3381b.jsonl']",0.07,1713149465.25,1713149465.31
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/408adfc3-2eb5-4ecf-95cd-39ba05a3381b.jsonl']",268.75,1713149196.56,1713149465.31
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/bd3b8a24-f651-4553-984d-eb4cd7a9f3c2.jsonl']",0.00,1713149465.33,1713149465.33
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/bd3b8a24-f651-4553-984d-eb4cd7a9f3c2.jsonl']",0.89,1713149465.33,1713149466.21
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d9e25541-e336-4e88-8858-df43900e3a60.jsonl']",270.01,1713149205.08,1713149475.09
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d9e25541-e336-4e88-8858-df43900e3a60.jsonl']",0.06,1713149475.09,1713149475.15
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d9e25541-e336-4e88-8858-df43900e3a60.jsonl']",270.40,1713149204.75,1713149475.15
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9e8dbb04-4e2c-4212-9d60-d7a5bf4f8598.jsonl']",0.00,1713149475.16,1713149475.16
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9e8dbb04-4e2c-4212-9d60-d7a5bf4f8598.jsonl']",1.22,1713149475.16,1713149476.39
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/37446c62-2f3b-469a-8c99-cde339d00703.jsonl']",252.15,1713149439.19,1713149691.34
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/37446c62-2f3b-469a-8c99-cde339d00703.jsonl']",0.23,1713149691.35,1713149691.58
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/37446c62-2f3b-469a-8c99-cde339d00703.jsonl']",252.50,1713149439.08,1713149691.58
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/03cce552-d48c-4af8-9c64-caad54bde606.jsonl']",0.00,1713149691.59,1713149691.59
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/03cce552-d48c-4af8-9c64-caad54bde606.jsonl']",0.11,1713149691.59,1713149691.70
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/99dbd02e-de3d-4976-9704-eaf71127e7f5.jsonl']",255.67,1713149444.86,1713149700.53
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f41f3fc4-fe7d-4e89-aac2-ea2171a39d70.jsonl']",262.19,1713149440.25,1713149702.44
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f41f3fc4-fe7d-4e89-aac2-ea2171a39d70.jsonl']",0.05,1713149702.44,1713149702.50
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f41f3fc4-fe7d-4e89-aac2-ea2171a39d70.jsonl']",262.36,1713149440.14,1713149702.50
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd82b563-cdd7-4dde-b349-9156e617f795.jsonl']",0.00,1713149702.50,1713149702.50
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd82b563-cdd7-4dde-b349-9156e617f795.jsonl']",0.31,1713149702.50,1713149702.82
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/99dbd02e-de3d-4976-9704-eaf71127e7f5.jsonl']",0.06,1713149700.53,1713149700.59
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/99dbd02e-de3d-4976-9704-eaf71127e7f5.jsonl']",257.77,1713149442.82,1713149700.59
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b7f0569c-a862-4edd-ac81-17614b7e3c72.jsonl']",0.00,1713149700.60,1713149700.60
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b7f0569c-a862-4edd-ac81-17614b7e3c72.jsonl']",2.49,1713149700.60,1713149703.09
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/953649da-cad0-4393-b7e7-644b099a4afa.jsonl']",258.75,1713149445.05,1713149703.80
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/953649da-cad0-4393-b7e7-644b099a4afa.jsonl']",0.06,1713149703.80,1713149703.86
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/953649da-cad0-4393-b7e7-644b099a4afa.jsonl']",260.15,1713149443.71,1713149703.86
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ec2e427b-d908-48d9-991f-741b9b1cf253.jsonl']",0.00,1713149703.87,1713149703.87
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ec2e427b-d908-48d9-991f-741b9b1cf253.jsonl']",0.89,1713149703.87,1713149704.76
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ab1f3899-b933-4411-b8ce-3d201cb6e2e8.jsonl']",261.88,1713149444.40,1713149706.27
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ab1f3899-b933-4411-b8ce-3d201cb6e2e8.jsonl']",0.06,1713149706.27,1713149706.33
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ab1f3899-b933-4411-b8ce-3d201cb6e2e8.jsonl']",264.47,1713149441.86,1713149706.33
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e038b3df-33dc-415c-9860-cf1e9602fb49.jsonl']",0.00,1713149706.35,1713149706.35
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e038b3df-33dc-415c-9860-cf1e9602fb49.jsonl']",0.98,1713149706.35,1713149707.32
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8ffd960b-406e-404a-a985-7146212d215d.jsonl']",266.76,1713149450.25,1713149717.01
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b048f4c9-699c-4541-a3ba-013fda89d8f2.jsonl']",260.71,1713149456.53,1713149717.25
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8ffd960b-406e-404a-a985-7146212d215d.jsonl']",0.06,1713149717.02,1713149717.07
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8ffd960b-406e-404a-a985-7146212d215d.jsonl']",269.34,1713149447.73,1713149717.07
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0f0f4f19-7f31-46c4-8a5e-7cf73ae90916.jsonl']",0.00,1713149717.09,1713149717.09
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0f0f4f19-7f31-46c4-8a5e-7cf73ae90916.jsonl']",0.74,1713149717.09,1713149717.83
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b048f4c9-699c-4541-a3ba-013fda89d8f2.jsonl']",0.05,1713149717.25,1713149717.30
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b048f4c9-699c-4541-a3ba-013fda89d8f2.jsonl']",261.21,1713149456.10,1713149717.30
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ccd51e7a-85b5-4b0a-a1cb-6464d4780a43.jsonl']",0.00,1713149717.32,1713149717.32
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ccd51e7a-85b5-4b0a-a1cb-6464d4780a43.jsonl']",3.04,1713149717.32,1713149720.36
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aafcbdef-ca0e-49f3-8a39-b687bf5df47e.jsonl']",263.00,1713149465.98,1713149728.98
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ae20f3e8-32d0-40e6-82a4-5017f833c539.jsonl']",263.60,1713149466.20,1713149729.80
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b9573cc-c5ca-448d-a814-d1f4e075c402.jsonl']",264.44,1713149466.17,1713149730.61
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aafcbdef-ca0e-49f3-8a39-b687bf5df47e.jsonl']",0.06,1713149728.98,1713149729.04
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aafcbdef-ca0e-49f3-8a39-b687bf5df47e.jsonl']",264.61,1713149464.43,1713149729.04
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5f8f13be-9969-4357-ad4f-ebec5624a5d6.jsonl']",0.00,1713149729.06,1713149729.06
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5f8f13be-9969-4357-ad4f-ebec5624a5d6.jsonl']",1.79,1713149729.06,1713149730.84
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ae20f3e8-32d0-40e6-82a4-5017f833c539.jsonl']",0.12,1713149729.80,1713149729.91
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ae20f3e8-32d0-40e6-82a4-5017f833c539.jsonl']",264.36,1713149465.55,1713149729.91
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1f31bcda-fb9f-480e-93c9-bf356ba4ec67.jsonl']",0.00,1713149729.93,1713149729.93
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1f31bcda-fb9f-480e-93c9-bf356ba4ec67.jsonl']",0.92,1713149729.93,1713149730.85
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/bd3b8a24-f651-4553-984d-eb4cd7a9f3c2.jsonl']",265.81,1713149466.21,1713149732.02
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b9573cc-c5ca-448d-a814-d1f4e075c402.jsonl']",0.06,1713149730.61,1713149730.68
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b9573cc-c5ca-448d-a814-d1f4e075c402.jsonl']",265.43,1713149465.25,1713149730.68
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/484cfe0a-158a-49ea-981f-6a687e25c733.jsonl']",0.00,1713149730.69,1713149730.69
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/484cfe0a-158a-49ea-981f-6a687e25c733.jsonl']",2.52,1713149730.69,1713149733.21
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/bd3b8a24-f651-4553-984d-eb4cd7a9f3c2.jsonl']",0.06,1713149732.02,1713149732.08
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/bd3b8a24-f651-4553-984d-eb4cd7a9f3c2.jsonl']",266.76,1713149465.33,1713149732.08
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/558b6e8a-f6c6-4056-9247-4f3d061904d8.jsonl']",0.00,1713149732.10,1713149732.10
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/558b6e8a-f6c6-4056-9247-4f3d061904d8.jsonl']",1.11,1713149732.10,1713149733.21
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9e8dbb04-4e2c-4212-9d60-d7a5bf4f8598.jsonl']",268.79,1713149476.39,1713149745.18
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9e8dbb04-4e2c-4212-9d60-d7a5bf4f8598.jsonl']",0.05,1713149745.18,1713149745.23
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9e8dbb04-4e2c-4212-9d60-d7a5bf4f8598.jsonl']",270.07,1713149475.16,1713149745.23
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/6093dbc9-28b0-4368-a959-c19219987e8a.jsonl']",0.00,1713149745.25,1713149745.25
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/6093dbc9-28b0-4368-a959-c19219987e8a.jsonl']",2.51,1713149745.25,1713149747.75
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/03cce552-d48c-4af8-9c64-caad54bde606.jsonl']",250.71,1713149691.70,1713149942.41
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/03cce552-d48c-4af8-9c64-caad54bde606.jsonl']",0.10,1713149942.41,1713149942.51
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/03cce552-d48c-4af8-9c64-caad54bde606.jsonl']",250.92,1713149691.59,1713149942.51
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7683a269-0b96-4a38-a1af-bca5fc12c4f5.jsonl']",0.00,1713149942.53,1713149942.53
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7683a269-0b96-4a38-a1af-bca5fc12c4f5.jsonl']",0.08,1713149942.53,1713149942.61
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b7f0569c-a862-4edd-ac81-17614b7e3c72.jsonl']",253.85,1713149703.09,1713149956.95
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b7f0569c-a862-4edd-ac81-17614b7e3c72.jsonl']",0.11,1713149956.95,1713149957.06
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b7f0569c-a862-4edd-ac81-17614b7e3c72.jsonl']",256.46,1713149700.60,1713149957.06
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/daca8720-7242-422d-b05a-d62b5211ae22.jsonl']",0.00,1713149957.07,1713149957.07
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/daca8720-7242-422d-b05a-d62b5211ae22.jsonl']",0.08,1713149957.07,1713149957.15
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ec2e427b-d908-48d9-991f-741b9b1cf253.jsonl']",257.83,1713149704.76,1713149962.60
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ec2e427b-d908-48d9-991f-741b9b1cf253.jsonl']",0.05,1713149962.60,1713149962.65
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ec2e427b-d908-48d9-991f-741b9b1cf253.jsonl']",258.78,1713149703.87,1713149962.65
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/43a4adc6-96d9-4236-806b-09436944fc6f.jsonl']",0.00,1713149962.66,1713149962.66
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/43a4adc6-96d9-4236-806b-09436944fc6f.jsonl']",0.08,1713149962.66,1713149962.74
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd82b563-cdd7-4dde-b349-9156e617f795.jsonl']",262.37,1713149702.82,1713149965.19
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd82b563-cdd7-4dde-b349-9156e617f795.jsonl']",0.05,1713149965.19,1713149965.23
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd82b563-cdd7-4dde-b349-9156e617f795.jsonl']",262.73,1713149702.50,1713149965.23
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e65c144c-4edb-418d-bf27-d4bea223ef1c.jsonl']",0.00,1713149965.25,1713149965.25
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e65c144c-4edb-418d-bf27-d4bea223ef1c.jsonl']",0.08,1713149965.25,1713149965.33
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e038b3df-33dc-415c-9860-cf1e9602fb49.jsonl']",260.09,1713149707.32,1713149967.41
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e038b3df-33dc-415c-9860-cf1e9602fb49.jsonl']",0.07,1713149967.41,1713149967.48
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e038b3df-33dc-415c-9860-cf1e9602fb49.jsonl']",261.13,1713149706.35,1713149967.48
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d4ad933a-6a8a-4a5c-9205-e2a0295f0f4c.jsonl']",0.00,1713149967.49,1713149967.49
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d4ad933a-6a8a-4a5c-9205-e2a0295f0f4c.jsonl']",0.08,1713149967.49,1713149967.58
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ccd51e7a-85b5-4b0a-a1cb-6464d4780a43.jsonl']",260.21,1713149720.36,1713149980.56
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ccd51e7a-85b5-4b0a-a1cb-6464d4780a43.jsonl']",0.06,1713149980.57,1713149980.63
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ccd51e7a-85b5-4b0a-a1cb-6464d4780a43.jsonl']",263.31,1713149717.32,1713149980.63
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c34e8dc2-3b36-4167-ad3b-63960dd0a4fc.jsonl']",0.00,1713149980.64,1713149980.64
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c34e8dc2-3b36-4167-ad3b-63960dd0a4fc.jsonl']",0.08,1713149980.64,1713149980.72
