tags,elapsed_s,start_unix,end_unix
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8eced0f6-6145-4d60-a3a8-6c7743e4c8d3.jsonl']",0.00,1713151093.50,1713151093.50
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8eced0f6-6145-4d60-a3a8-6c7743e4c8d3.jsonl']",0.11,1713151093.50,1713151093.62
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/daca8720-7242-422d-b05a-d62b5211ae22.jsonl']",262.04,1713150839.18,1713151101.21
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/daca8720-7242-422d-b05a-d62b5211ae22.jsonl']",0.11,1713151101.22,1713151101.32
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/daca8720-7242-422d-b05a-d62b5211ae22.jsonl']",262.23,1713150839.09,1713151101.32
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/40077e9d-8950-4849-ba0b-26c064e46aa5.jsonl']",0.00,1713151101.34,1713151101.34
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/40077e9d-8950-4849-ba0b-26c064e46aa5.jsonl']",0.11,1713151101.34,1713151101.45
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d4ad933a-6a8a-4a5c-9205-e2a0295f0f4c.jsonl']",263.44,1713150840.35,1713151103.79
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d4ad933a-6a8a-4a5c-9205-e2a0295f0f4c.jsonl']",0.10,1713151103.79,1713151103.89
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d4ad933a-6a8a-4a5c-9205-e2a0295f0f4c.jsonl']",263.62,1713150840.27,1713151103.89
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/dcfb9ff9-55fd-4318-9353-88de4d5c9eca.jsonl']",0.00,1713151103.91,1713151103.91
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/dcfb9ff9-55fd-4318-9353-88de4d5c9eca.jsonl']",0.14,1713151103.91,1713151104.04
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/71be5d7f-9566-4847-8fa6-6740eaff1d01.jsonl']",259.66,1713150848.78,1713151108.44
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/71be5d7f-9566-4847-8fa6-6740eaff1d01.jsonl']",0.11,1713151108.44,1713151108.55
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/71be5d7f-9566-4847-8fa6-6740eaff1d01.jsonl']",259.85,1713150848.70,1713151108.55
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c983465-de22-4d0a-aeff-0aadfdab05bc.jsonl']",0.00,1713151108.57,1713151108.57
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c983465-de22-4d0a-aeff-0aadfdab05bc.jsonl']",0.11,1713151108.57,1713151108.68
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c34e8dc2-3b36-4167-ad3b-63960dd0a4fc.jsonl']",262.15,1713150847.44,1713151109.59
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c34e8dc2-3b36-4167-ad3b-63960dd0a4fc.jsonl']",0.11,1713151109.60,1713151109.70
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c34e8dc2-3b36-4167-ad3b-63960dd0a4fc.jsonl']",262.34,1713150847.36,1713151109.70
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7df6d895-ece7-4eb5-bde3-695eee1fca26.jsonl']",0.00,1713151109.72,1713151109.72
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7df6d895-ece7-4eb5-bde3-695eee1fca26.jsonl']",0.11,1713151109.72,1713151109.83
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1a254b58-cf51-462f-aff1-34006800b569.jsonl']",262.51,1713150851.30,1713151113.82
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1a254b58-cf51-462f-aff1-34006800b569.jsonl']",0.11,1713151113.82,1713151113.92
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1a254b58-cf51-462f-aff1-34006800b569.jsonl']",262.70,1713150851.22,1713151113.92
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fe5e742e-79c6-4d15-8c8f-e1d0e726bc0b.jsonl']",0.00,1713151113.94,1713151113.94
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fe5e742e-79c6-4d15-8c8f-e1d0e726bc0b.jsonl']",0.11,1713151113.94,1713151114.05
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e4005c6a-90b1-414e-bbf3-dda3ca952505.jsonl']",264.08,1713150851.56,1713151115.63
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e4005c6a-90b1-414e-bbf3-dda3ca952505.jsonl']",0.10,1713151115.64,1713151115.74
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e4005c6a-90b1-414e-bbf3-dda3ca952505.jsonl']",264.27,1713150851.47,1713151115.74
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f2d8ac49-564a-45e7-b5ce-2df90bc65e11.jsonl']",0.00,1713151115.75,1713151115.75
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f2d8ac49-564a-45e7-b5ce-2df90bc65e11.jsonl']",0.11,1713151115.75,1713151115.86
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/58a7b04d-412e-4923-bac0-1fc79f5f2686.jsonl']",264.94,1713150853.37,1713151118.31
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/58a7b04d-412e-4923-bac0-1fc79f5f2686.jsonl']",0.11,1713151118.31,1713151118.42
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/58a7b04d-412e-4923-bac0-1fc79f5f2686.jsonl']",265.13,1713150853.29,1713151118.42
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b00c2d6-01cc-408f-9267-1ffe550d2053.jsonl']",0.00,1713151118.43,1713151118.43
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8b00c2d6-01cc-408f-9267-1ffe550d2053.jsonl']",0.11,1713151118.43,1713151118.54
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/70b7bb71-d0c0-43cc-80e2-015620a59d63.jsonl']",265.45,1713150853.24,1713151118.70
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/70b7bb71-d0c0-43cc-80e2-015620a59d63.jsonl']",0.11,1713151118.70,1713151118.81
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/70b7bb71-d0c0-43cc-80e2-015620a59d63.jsonl']",265.65,1713150853.16,1713151118.81
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd2eeda5-bc16-4e5b-8496-7114c4ae0fd9.jsonl']",0.00,1713151118.82,1713151118.82
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fd2eeda5-bc16-4e5b-8496-7114c4ae0fd9.jsonl']",0.11,1713151118.82,1713151118.94
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/90d7e9f5-b4c0-4d31-ac88-9a4b4472beba.jsonl']",265.41,1713150853.82,1713151119.23
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/90d7e9f5-b4c0-4d31-ac88-9a4b4472beba.jsonl']",0.11,1713151119.23,1713151119.34
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/90d7e9f5-b4c0-4d31-ac88-9a4b4472beba.jsonl']",265.60,1713150853.74,1713151119.34
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cf20ee2a-87bf-4b71-8ea2-fea6e3f37c48.jsonl']",0.00,1713151119.35,1713151119.35
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cf20ee2a-87bf-4b71-8ea2-fea6e3f37c48.jsonl']",0.11,1713151119.35,1713151119.46
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ac235501-cf93-4c29-b65d-29614581ee3c.jsonl']",256.33,1713151010.32,1713151266.65
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ac235501-cf93-4c29-b65d-29614581ee3c.jsonl']",0.10,1713151266.66,1713151266.76
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ac235501-cf93-4c29-b65d-29614581ee3c.jsonl']",256.52,1713151010.24,1713151266.76
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/775dbbc9-287a-4121-8a66-c7859c32f9d6.jsonl']",0.00,1713151266.77,1713151266.77
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/775dbbc9-287a-4121-8a66-c7859c32f9d6.jsonl']",0.11,1713151266.77,1713151266.89
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4387813a-342a-4a69-8f14-a482c96937b8.jsonl']",260.28,1713151015.30,1713151275.58
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4387813a-342a-4a69-8f14-a482c96937b8.jsonl']",0.12,1713151275.59,1713151275.71
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4387813a-342a-4a69-8f14-a482c96937b8.jsonl']",260.49,1713151015.22,1713151275.71
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5831d5a0-2bd9-4ee3-b712-f0fc918fe841.jsonl']",0.00,1713151275.72,1713151275.72
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5831d5a0-2bd9-4ee3-b712-f0fc918fe841.jsonl']",0.11,1713151275.72,1713151275.83
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d6b697d0-7225-4f2e-a019-a9b3f555b9ef.jsonl']",260.23,1713151015.96,1713151276.19
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d6b697d0-7225-4f2e-a019-a9b3f555b9ef.jsonl']",0.09,1713151276.19,1713151276.28
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d6b697d0-7225-4f2e-a019-a9b3f555b9ef.jsonl']",260.41,1713151015.87,1713151276.28
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5d11433c-03a7-42f8-8b94-7cb25e3a2575.jsonl']",0.00,1713151276.30,1713151276.30
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5d11433c-03a7-42f8-8b94-7cb25e3a2575.jsonl']",0.10,1713151276.30,1713151276.40
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a745128c-4dce-428e-b163-8eeea5c166ce.jsonl']",258.75,1713151018.83,1713151277.58
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1909eeb6-2d62-40a5-baae-1ea0e8195e4f.jsonl']",261.25,1713151016.33,1713151277.58
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a745128c-4dce-428e-b163-8eeea5c166ce.jsonl']",0.10,1713151277.58,1713151277.68
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a745128c-4dce-428e-b163-8eeea5c166ce.jsonl']",258.94,1713151018.74,1713151277.68
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/01e6456d-c733-43bd-8c2b-69b757580211.jsonl']",0.00,1713151277.69,1713151277.69
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/01e6456d-c733-43bd-8c2b-69b757580211.jsonl']",0.11,1713151277.69,1713151277.80
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1909eeb6-2d62-40a5-baae-1ea0e8195e4f.jsonl']",0.11,1713151277.58,1713151277.68
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1909eeb6-2d62-40a5-baae-1ea0e8195e4f.jsonl']",261.44,1713151016.24,1713151277.69
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/75f421c8-528f-4959-88e7-24c2bb48f10d.jsonl']",0.00,1713151277.70,1713151277.70
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/75f421c8-528f-4959-88e7-24c2bb48f10d.jsonl']",0.10,1713151277.70,1713151277.80
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5a38e06-f511-4228-9ad6-8329ae77070f.jsonl']",261.71,1713151016.19,1713151277.90
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5a38e06-f511-4228-9ad6-8329ae77070f.jsonl']",0.09,1713151277.90,1713151277.99
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5a38e06-f511-4228-9ad6-8329ae77070f.jsonl']",261.89,1713151016.10,1713151277.99
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cacbef26-4cab-4e46-aa57-01eace8cb054.jsonl']",0.00,1713151278.01,1713151278.01
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cacbef26-4cab-4e46-aa57-01eace8cb054.jsonl']",0.11,1713151278.01,1713151278.12
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5f857c5e-6169-4081-9efc-790dc4a453ef.jsonl']",261.03,1713151017.14,1713151278.17
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5f857c5e-6169-4081-9efc-790dc4a453ef.jsonl']",0.12,1713151278.17,1713151278.29
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5f857c5e-6169-4081-9efc-790dc4a453ef.jsonl']",261.24,1713151017.05,1713151278.29
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fdbb2d23-f232-43a5-ab86-355a267895c2.jsonl']",0.00,1713151278.30,1713151278.30
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fdbb2d23-f232-43a5-ab86-355a267895c2.jsonl']",0.11,1713151278.30,1713151278.41
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5e589b1f-9454-4dac-9c4b-8e1afbfda416.jsonl']",259.32,1713151019.28,1713151278.60
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5e589b1f-9454-4dac-9c4b-8e1afbfda416.jsonl']",0.11,1713151278.60,1713151278.71
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5e589b1f-9454-4dac-9c4b-8e1afbfda416.jsonl']",259.55,1713151019.16,1713151278.71
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a6f3cfe2-0885-4d05-bf94-1c5455a49113.jsonl']",0.00,1713151278.73,1713151278.73
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a6f3cfe2-0885-4d05-bf94-1c5455a49113.jsonl']",0.11,1713151278.73,1713151278.83
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4e81ce34-8fa6-4021-8cbf-3bdcde6536b3.jsonl']",263.19,1713151016.34,1713151279.53
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5754eccb-bc62-4e37-b546-f1ea13f13d76.jsonl']",262.47,1713151017.16,1713151279.63
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1016b27d-f75b-4744-8635-e84a9d69cc17.jsonl']",262.59,1713151017.11,1713151279.70
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4e81ce34-8fa6-4021-8cbf-3bdcde6536b3.jsonl']",0.11,1713151279.54,1713151279.65
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/4e81ce34-8fa6-4021-8cbf-3bdcde6536b3.jsonl']",263.39,1713151016.26,1713151279.65
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f97ba906-7bd0-4469-a24c-08a65bf1d1ea.jsonl']",0.00,1713151279.66,1713151279.66
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f97ba906-7bd0-4469-a24c-08a65bf1d1ea.jsonl']",0.11,1713151279.66,1713151279.78
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5754eccb-bc62-4e37-b546-f1ea13f13d76.jsonl']",0.09,1713151279.63,1713151279.72
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/5754eccb-bc62-4e37-b546-f1ea13f13d76.jsonl']",262.66,1713151017.07,1713151279.72
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/72414f0f-e1e8-47c8-8a23-f960fa6c52de.jsonl']",0.00,1713151279.74,1713151279.74
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/72414f0f-e1e8-47c8-8a23-f960fa6c52de.jsonl']",0.11,1713151279.74,1713151279.85
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1016b27d-f75b-4744-8635-e84a9d69cc17.jsonl']",0.10,1713151279.70,1713151279.80
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/1016b27d-f75b-4744-8635-e84a9d69cc17.jsonl']",262.78,1713151017.02,1713151279.80
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/53cde6ed-7277-4731-ac7d-43169ed7465a.jsonl']",0.00,1713151279.82,1713151279.82
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/53cde6ed-7277-4731-ac7d-43169ed7465a.jsonl']",0.11,1713151279.82,1713151279.93
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c3eae39-28da-4bfb-ac93-af8ef56f69fa.jsonl']",260.45,1713151020.07,1713151280.52
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c3eae39-28da-4bfb-ac93-af8ef56f69fa.jsonl']",0.10,1713151280.53,1713151280.63
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c3eae39-28da-4bfb-ac93-af8ef56f69fa.jsonl']",260.66,1713151019.97,1713151280.63
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/418316b8-8c87-424c-8680-76456e2c7fc6.jsonl']",0.00,1713151280.64,1713151280.64
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/418316b8-8c87-424c-8680-76456e2c7fc6.jsonl']",0.11,1713151280.64,1713151280.76
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c7a72b1-cf54-46b0-a2d9-c1dd71445880.jsonl']",263.72,1713151017.09,1713151280.81
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9eb55846-39ca-4992-ad38-3969637daedb.jsonl']",262.70,1713151018.21,1713151280.91
"['computed-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/51315beb-2752-4ab2-9bb2-13c6fa69df0d.jsonl']",260.07,1713151020.86,1713151280.93
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c7a72b1-cf54-46b0-a2d9-c1dd71445880.jsonl']",0.10,1713151280.81,1713151280.92
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9c7a72b1-cf54-46b0-a2d9-c1dd71445880.jsonl']",263.91,1713151017.01,1713151280.92
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/204b9349-5f31-45d2-926d-e0f8bd8f9e83.jsonl']",0.00,1713151280.93,1713151280.93
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/204b9349-5f31-45d2-926d-e0f8bd8f9e83.jsonl']",0.10,1713151280.93,1713151281.04
"['wrote-embeddings', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9eb55846-39ca-4992-ad38-3969637daedb.jsonl']",0.09,1713151280.91,1713151281.00
"['finished-embedding', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9eb55846-39ca-4992-ad38-3969637daedb.jsonl']",262.88,1713151018.13,1713151281.00
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ad99a673-6261-4b34-b464-76eef1f222aa.jsonl']",0.00,1713151281.02,1713151281.02
